	QiY201	QiY202	QiY203	QiY204	QiY205	QiY206	QiY207	taxonomy
8d9bf367ff0834b575b818ce04a2356f	0	0	0	0	0	2	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae
b4227b418187df9c9d628686722b675b	0	0	0	0	0	5	0	k__Bacteria;p__Chloroflexi;c__Thermomicrobia;o__AKYG1722;f__;g__;s__
deb41444d828e5f737d9a90d66574bf3	0	0	0	0	0	0	4	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__
5824f7a06b5b5fbfa6208e0a46eb451e	0	0	0	0	0	0	8	k__Bacteria;p__GN04;c__GN15;o__;f__;g__;s__
8bccec8bb45da64e35bda226076289dd	0	0	0	0	0	0	6	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Peptostreptococcus;s__
5e5638f6a5cbde266cc35e4609d07305	6	0	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Leptothrix
c292fc2876e02dc9c462abff84a00094	6	0	0	0	0	0	0	k__Bacteria;p__TM7;c__TM7_3;o__;f__;g__;s__
55a05e5c3cc6b07e498e5e2bc7ad09a2	6	0	0	0	0	0	0	k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__Dyadobacter;s__
0260f938c3c7ebdbe1eb0cef3ee4e83c	7	0	0	0	0	0	0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__;s__
9f477ad3a851aac2d2de5514d59f728b	5	0	0	0	0	0	0	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__;g__;s__
aef1b222c69dccf1fc0e78ddab7297bc	9	0	0	0	0	0	0	k__Bacteria;p__TM7;c__TM7_3;o__;f__;g__;s__
6c9f3956f12e68f5484d80651e9da19d	8	0	0	0	0	0	0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus;s__
51663e466e4d8cfd5f40e9c9248b1805	6	0	0	0	0	0	0	k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Caldilineales;f__Caldilineaceae;g__;s__
ed9052b8d7fc2f8692fed777ef8bff7d	3	0	0	0	0	2	0	k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Pedobacter;s__
3392d35faf01b15288a5040a65f9b5cd	1	0	0	4	0	0	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Devosia;s__
34b86f855e6a5401e6559cfef50078e7	0	13	0	0	0	0	0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;s__
5634cae3da52a8f078945c45cc3647f9	0	13	0	0	0	0	0	k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__;g__;s__
d3e550471711810603ff528118227746	0	13	0	0	0	0	0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__;s__
14f4d58ba3908fae8117e5afdddebb1f	0	13	0	0	0	0	0	k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__Adhaeribacter;s__
3988134847522bdc236127fb9bb97ecb	0	13	0	0	0	0	0	k__Bacteria;p__Chloroflexi;c__Thermomicrobia;o__JG30_KF_CM45;f__;g__;s__
6d9b045d1e52cfc36491e8ee8b5da828	0	13	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Myxococcaceae;g__Myxococcus;s__
0141430060fc05ebf53471d2643285a2	0	0	12	0	0	0	0	k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__Hymenobacter;s__
36bb52001179b358508e15dd18673f68	0	0	12	0	0	0	0	k__Bacteria;p__Bacteroidetes;c__Saprospirae;o__Saprospirales;f__Chitinophagaceae;g__Flavisolibacter;s__
edb02d18b6c44f4be16b3bcb11e2c9d3	0	0	11	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Rubellimicrobium;s__
2a4cfe211c3ba0df4a578f9d523cafcf	0	0	9	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae
de33790db40708cfcee3403e745a2458	0	0	12	0	0	0	0	k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium
f44e16c589723de93c66eb511842b91f	0	0	12	0	0	0	0	k__Bacteria;p__Acidobacteria;c__Acidobacteria_6;o__iii1_15;f__;g__;s__
63d84ee56ecb31dd9d1b07e96fe631bc	0	0	10	0	0	0	0	k__Bacteria;p__Bacteroidetes;c__Saprospirae;o__Saprospirales;f__Chitinophagaceae;g__Flavisolibacter;s__
b036b66f52e25f2d7aaccd48db7e5baf	0	0	10	0	0	0	0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__plebeius
dd79c2f0dd8d89a1c313c04a65424be9	0	0	9	0	1	0	0	k__Bacteria;p__TM7;c__TM7_3;o__I025;f__;g__;s__
792c665e04702d252f4ab58d1d524236	0	0	7	4	0	0	0	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__;f__;g__;s__
e835cbd9f628f7918c0eea612455b741	0	0	0	8	0	0	0	k__Bacteria;p__Cyanobacteria;c__ML635J_21;o__;f__;g__;s__
75f4336aa3cee7a50828deb45b4dfd70	0	0	0	10	0	0	0	k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__Sporocytophaga;s__
704d9d4b9bb1cff9c6ddd41c94f4f9a4	0	0	0	0	5	0	0	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__MND1;f__;g__;s__
27818f6b91916694153a74505a29d2ce	0	0	0	0	5	0	0	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Rhodoferax;s__
d2871a3cb2cd222360a680692e0143ba	0	0	0	0	7	0	0	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__;g__;s__
804ea54336b6758f2d3812cc1abd5c19	0	0	0	0	7	0	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Ellin329;f__;g__;s__
7071e1deb69b86519d636d5ce18020d4	0	0	0	0	7	0	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__;s__
88a3e06564a5c60baaedbaf95b4f449a	0	0	0	0	8	0	0	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae
bc415f20e9b23bde0faa82f9d8c7b922	0	0	0	0	7	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__;s__
f924548143acfa9412c0ac76a2646dae	0	0	0	0	9	0	0	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Thiobacterales;f__Thiobacteraceae;g__;s__
057751042920fd88a0cece2ac53707a2	0	0	0	0	5	0	0	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Haliangiaceae;g__;s__
bbcaf266c7ee0c8b186a6602c54823f9	0	0	0	0	6	0	0	k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Cryomorphaceae;g__Fluviicola;s__
3eab2b60138ee23595a13397746d66cd	0	0	0	0	6	0	0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Symbiobacteriaceae;g__Symbiobacterium;s__
4e1448ca12e78466c000c53242235edb	0	0	0	0	8	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;f__Legionellaceae;g__;s__
41a47a9e32481d52f7dc6b4a5bdcd4a9	0	0	0	0	6	0	0	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Ellin6067;f__;g__;s__
844e4866a87346154c9ee5dcb14c8deb	0	0	0	0	8	0	0	k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;o__Cenarchaeales;f__Cenarchaeaceae;g__;s__
29f8b4bd9901d5431645f90a41c68f5b	0	0	0	0	4	0	0	k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae
54528b5a4fb871003d5d2eabea29d20f	0	0	0	0	6	0	0	k__Bacteria;p__TM6;c__SJA_4;o__;f__;g__;s__
88f325c60d2740140828d64c91ebb7ba	0	0	0	0	5	0	0	k__Bacteria;p__Chlorobi;c__BSV26;o__PK329;f__;g__;s__
a92061df0b3f87257397079c40531c17	0	0	0	0	8	0	0	k__Bacteria;p__Verrucomicrobia;c__Opitutae;o__Opitutales;f__Opitutaceae;g__Opitutus;s__
673dcd0ed21ba629dfe57773356887c0	0	0	0	0	6	0	0	k__Archaea;p__Crenarchaeota;c__MCG;o__pGrfC26;f__;g__;s__
c48213dc74800c1532a8c2aed15a9a10	0	0	0	0	6	0	0	k__Bacteria;p__OP9;c__JS1;o__SB_45;f__;g__;s__
784c16ec7a4b1180f943fad79b7dac3c	0	0	0	0	6	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Sinobacteraceae;g__Solimonas;s__soli
9ca2687e810f67a5331901893613bc59	0	0	0	0	5	0	0	k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae;g__Luteolibacter;s__
8122f773170b12966f1b80a835a5b880	0	0	0	0	0	11	0	k__Bacteria;p__TM6;c__SJA_4;o__;f__;g__;s__
d5c80eadc5ecb641bf014897e12d182c	0	0	0	0	0	11	0	k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__;s__
e34296c38d4cad3b4b080aebb6cf8009	0	0	0	0	0	11	0	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Variovorax;s__paradoxus
67ae46589782ede7f55df14462682e54	0	0	0	0	0	10	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__;s__
fb95e8daffc156f97b29eb268fb15de2	0	0	0	0	0	10	0	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Hydrogenophilales;f__Hydrogenophilaceae;g__Thiobacillus;s__
7b0d3c013f082493988cf9ad77f3164a	0	0	0	0	0	8	0	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Propionibacteriaceae;g__;s__
984612c1b34097694345d943f00a9dec	0	0	0	0	0	12	0	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae
61d31ffbf2271dbd29a3d3ac1c5137a5	0	0	0	0	0	10	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Sinobacteraceae;g__;s__
389095a117d1e90751c4bbfb940061ff	0	0	0	0	0	9	0	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Hydrogenophilales;f__Hydrogenophilaceae;g__Thiobacillus;s__
51413665f3c98bd939cf38a1503a67e9	0	0	0	0	0	0	10	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales;f__;g__;s__
f7724a11dd012dec9ab972dd105ee4f0	0	0	0	0	0	0	7	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Methylophilales;f__;g__;s__
fc8aaec99690fbe3c10ebec1bc1a36c3	0	0	0	0	0	0	12	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__WCHB1_81;f__At425_EubF1;g__;s__
973561ae69168f0fb6e28567ba28aff6	0	0	0	0	0	0	13	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria
32a1170fd53e739f3721e527f99bc991	0	0	0	0	0	0	9	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria
6e2d76584930f1d48637b362c4643faa	0	0	0	0	0	0	11	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes;o__GIF9;f__;g__;s__
8b09a5eb26ad111c720959c873f6155c	0	0	0	0	0	0	11	k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__GCA004;f__;g__;s__
2ac388cf9aa04637b881a575ac452bed	0	0	0	0	0	0	10	k__Bacteria;p__Chloroflexi;c__Thermobacula;o__Thermobaculales;f__Thermobaculaceae;g__;s__
c02bf64d4e52c0df567018597b33f0a2	0	0	0	0	0	0	10	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes;o__Dehalococcoidales;f__Dehalococcoidaceae;g__;s__
c77809faba3a3693ad0b33f69ace2f24	0	0	0	0	0	0	9	k__Bacteria;p__Acidobacteria;c__Acidobacteria_6;o__iii1_15;f__;g__;s__
c0a57653516bb60d2a8048d9a8c6e346	0	0	0	0	0	0	11	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Methylophilales;f__;g__;s__
0649f164ce57c0bef3830b5052244041	0	0	0	0	0	0	10	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales;f__Rhodocyclaceae;g__Sterolibacterium;s__
7cb8ffd186d6fa30f0290ff9b6ee5f8a	0	0	0	0	0	0	12	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes;o__Dehalococcoidales;f__Dehalococcoidaceae;g__;s__
f9cd4f6625a2eb243ab2d48619707840	0	0	0	0	0	0	8	k__Archaea;p__Crenarchaeota;c__MCG;o__;f__;g__;s__
0272e54025f5f9d62293fd61864bc83b	0	0	0	0	0	0	8	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Hydrogenophaga;s__
5e898d4b66fc2254f92c95ff1eafeede	0	1	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Aurantimonadaceae;g__;s__
390d9ac92e607e1c804c566b97a7a074	1	3	1	1	1	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Stenotrophomonas;s__acidaminiphila
0d855a993e9586ad614aec2b541b8737	0	0	0	0	0	0	8	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__BD7_3;f__;g__;s__
2649392e6eb47992e7c37271a952ef34	0	0	0	0	0	0	5	k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__SBR1031;f__oc28;g__;s__
9257d7d8aefda54761719e8d84030814	5	0	0	0	0	0	0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__S24_7;g__;s__
224bfa591998cadc9733d333f6dd68ab	8	0	0	0	0	0	0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Oscillospira;s__
d94a736ccc0fcc725833ef41f0595999	8	0	0	0	0	0	0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Paraprevotellaceae;g__Paraprevotella;s__
14b61536e53b507054785b8e7c5a45bd	7	0	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Bdellovibrionales;f__Bdellovibrionaceae;g__Bdellovibrio;s__
0fcdbacadad71db4c9f606d314f1d44a	6	0	0	0	0	0	0	k__Bacteria;p__Deferribacteres;c__Deferribacteres;o__Deferribacterales;f__Deferribacteraceae;g__Mucispirillum;s__schaedleri
e778e157578dbc64e41bf31a9a588bab	5	0	0	0	0	0	0	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae
2686f25df7502ba00e594187dc014e44	2	10	0	0	0	0	0	k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__;g__;s__
29dc8b20df89d90002174d5dfb8f2a26	0	12	0	0	0	0	0	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus
581a3d0fc3024fdd01ef0afa70f3ca86	0	12	0	0	0	0	0	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Rothia;s__mucilaginosa
90f7e2af8e553e908272759d748f97e8	0	12	0	0	0	0	0	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__
4b7e0508abe82913c4f38175e213492d	0	12	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__;g__;s__
698622bf9e2972fdc2c07f4c3d41b388	0	12	0	0	0	0	0	k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__Adhaeribacter;s__
7a196d5c64c4f4ce998c3a30b3a41442	0	12	0	0	0	0	0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Oscillospira;s__
aa78325214beac446d2d5c01dc80f330	0	12	0	0	0	0	0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae
3d8b08c6cfab4f4c6c628401623fa712	0	12	0	0	0	0	0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales
65770a0db177981685813f352b350cc1	0	12	0	0	0	0	0	k__Bacteria;p__Chlorobi;c__OPB56;o__;f__;g__;s__
68b82308779076f70a5521c5f757dfca	0	12	0	0	0	0	0	k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Cryomorphaceae;g__Fluviicola;s__
3d7095c5a62c2f603c7143c014374005	0	12	0	0	0	0	0	k__Bacteria;p__Chloroflexi;c__Ellin6529;o__;f__;g__;s__
6326ca967bc71dedc2dd87fba3330d1f	0	12	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales
9a222b6d5947a70332cf2ab1299c2c92	0	12	0	0	0	0	0	k__Bacteria;p__Bacteroidetes;c__Saprospirae;o__Saprospirales;f__Chitinophagaceae;g__Flavisolibacter;s__
e1c0abb27846599b54084664c16556c0	0	12	0	0	0	0	0	k__Bacteria;p__Acidobacteria;c__iii1_8;o__DS_18;f__;g__;s__
68d4d18dedf9da34ec7f4b3b266f2e09	0	6	4	0	0	0	0	k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales;f__Patulibacteraceae;g__Patulibacter;s__
b419165a390a06f7105f6dc0963b94a5	0	4	3	3	0	0	0	k__Bacteria;p__Bacteroidetes;c__Saprospirae;o__Saprospirales;f__Chitinophagaceae;g__Flavisolibacter;s__
c1bde87053b005d2a556363d9de414a8	0	0	9	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae
94e9105f144c9c761c857634e9a7142c	0	0	10	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Arenimonas;s__
fa8a82b4830bc5f23c370b5cfddd6adb	0	0	12	0	0	0	0	k__Bacteria;p__Cyanobacteria;c__Synechococcophycideae;o__Pseudanabaenales;f__Pseudanabaenaceae;g__Leptolyngbya;s__
178bfa63ca75f61983116b497035587c	0	0	9	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae
561640116a04da29a0f426974af993ca	0	0	10	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae
ba6c8d7fe600a1d20bddc11d7f81a10d	0	0	10	0	0	0	0	k__Bacteria;p__Bacteroidetes;c__Saprospirae;o__Saprospirales;f__Chitinophagaceae;g__;s__
87f81811385edc9e5bc875f4ad1145c5	0	0	9	0	0	0	0	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__
4a06301b774346a1745a24f8d8037eac	0	0	11	0	0	0	0	k__Bacteria;p__Bacteroidetes;c__Saprospirae;o__Saprospirales;f__Chitinophagaceae;g__Lacibacter;s__cauensis
c9b75f9a52da5b51f6f4db3248ad84fa	0	0	9	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Ralstonia;s__
59f0562a890ff36bc3f4d089a82533e9	0	0	10	0	0	0	0	k__Bacteria;p__Cyanobacteria;c__ML635J_21;o__;f__;g__;s__
8ec13e61600ec4581fa7fe8633eef5e4	0	0	10	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
12691732cee47f577feae50ba8791c55	0	0	0	6	0	0	0	k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae
1a2d5a8100a4d56e0b05329e6e4b0547	0	0	0	8	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Serratia;s__marcescens
038d34681c124eacbb7c87b0baac40a0	0	0	0	7	0	0	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__BD7_3;f__;g__;s__
e6644d6d13b7f461c50fbeb18eec827a	0	0	0	8	0	0	0	k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales;f__;g__;s__
792165f24a0eb1ec70940577478e4e62	0	0	0	7	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae
84a180852571ee2fb1ead9587f0e34f9	0	0	0	7	0	0	0	k__Bacteria;p__Acidobacteria;c__Acidobacteria_6;o__iii1_15;f__mb2424;g__;s__
e7c81f5b177400fcee6954c61cb3acc3	0	0	0	6	0	0	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Brevundimonas
1cb21f4dfdb37caa2b79977dd5971fa8	0	0	0	5	0	0	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Phyllobacteriaceae
b5f38a054a59a5333262c6281361bf81	0	0	0	6	0	0	0	k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__;s__
aa19682bbc9fd65fb1522dc1d2b5a067	0	0	0	0	6	0	0	k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae;g__Luteolibacter;s__
53e6adcc29e895bfbdb02ea8ef388985	0	0	0	0	6	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__;s__
828433a6d404f22e37f65627805df3a7	0	0	0	0	6	0	0	k__Bacteria;p__AC1;c__SHA_114;o__;f__;g__;s__
a7fe2fed150e10d16ea5a2e008e72a54	0	0	0	0	6	0	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae
f6e52a3968a9f4f4a82211b869f27140	0	0	0	0	4	0	0	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__MND1;f__;g__;s__
eede919bbb57deb75a4e6fc30be1dad5	0	0	0	0	7	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__
bed505ad15d59a080ee282e8cd0dcb2d	0	0	0	0	5	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__;f__;g__;s__
24ec1968ede48558988db4aa89bfb6eb	0	0	0	0	10	0	0	k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__SHA_20;f__;g__;s__
8f17d6c51069bda72244179d0457d6e8	0	0	0	0	6	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;f__Legionellaceae;g__;s__
1971c7a184ec73d4e89a9b27beaef9a8	0	0	0	0	7	0	0	k__Archaea;p__Crenarchaeota;c__MCG;o__;f__;g__;s__
39a991026e9bb0d7c334f647730cb3b1	0	0	0	0	6	0	0	k__Archaea;p__Euryarchaeota;c__Thermoplasmata;o__E2;f__;g__;s__
875f4a125a93a17535112a2b5413bdae	0	0	0	0	8	0	0	k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;o__Cenarchaeales;f__Cenarchaeaceae;g__Nitrosopumilus;s__
25fd1f8af7640bca682c0046b9c046e9	0	0	0	0	6	0	0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae
be6d4aad8dbc8f9c944bb77f8dc34d9a	0	0	0	0	6	0	0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Symbiobacteriaceae;g__Symbiobacterium;s__
15616ed5ba7160ece049900f35cb07be	0	0	0	0	7	0	0	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Hydrogenophaga;s__
4c466601fc77c7870cae22cd08d0e864	0	0	0	0	3	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales
b18af4cd0f11c6423b4c236d8488192a	0	0	0	0	4	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Sinobacteraceae;g__Nevskia;s__ramosa
52089677b70cdba4ee413772af6d68b4	0	0	0	0	6	0	0	k__Bacteria;p__Verrucomicrobia;c__Pedosphaerae;o__Pedosphaerales;f__Ellin517;g__;s__
2bbf6198113b8789d19b3bdd8c8b97fc	0	0	0	0	4	0	0	k__Archaea;p__Crenarchaeota;c__MCG;o__pGrfC26;f__;g__;s__
3508a1ea897ec22d8048f0387f3bdd6f	0	0	0	0	6	0	0	k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Flammeovirgaceae;g__;s__
473f113ae8a5e57c7f2bd2559cd41036	0	0	0	0	0	11	0	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__;g__;s__
02c3730b3b2099cf8104ecbb7d946cab	0	0	0	0	0	8	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__BD7_3;f__;g__;s__
7634d30f505710445976e829391783fd	0	0	0	0	0	9	0	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Mycobacteriaceae;g__Mycobacterium;s__
81eae43c909ee4601029929000f25ce4	0	0	0	0	0	8	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
1b8ac0276d3c612191650262557549a4	0	0	0	0	0	0	10	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__;g__;s__
938f944e1c73ed7d34fbaff75f7b4845	0	0	0	0	0	0	9	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Methylophilales;f__;g__;s__
7ab912b4ce602ec4fcbdb4091c562653	0	0	0	0	0	0	12	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__pseudolongum
1c0cf579543e9f0639571b27071b1f43	0	0	0	0	0	0	9	k__Archaea;p__Euryarchaeota;c__Thermoplasmata;o__E2;f__Methanomassiliicoccaceae;g__Coxiella;s__burnetii
8878efef8a987a14fd2bdd56d49c4ba2	0	0	0	0	0	0	11	k__Archaea;p__Crenarchaeota;c__MCG;o__;f__;g__;s__
